id,region,spp,date,count,sex
3888,miami,green Iguana,2016-07-13,40,F
3889,miami,green Iguana,2016-07-13,42,f
3890,susquehanna,hellgramite,2016-07-13,17,m
3891,miami,Green iguana,2016-07-13,5,F
3892,miami,Green iguana,2016-07-13,5,F
3893,susquehanna,hellgramite,2016-07-13,19,m
3894,miami,Green iguana,2016-07-13,6,F
3895,miami,Green iguana,2016-07-13,5,F
3896,miami,Green iguana,2016-07-14,5,f
3897,miami,Green iguana,2016-07-14,6,F
3898,miami,Green iguana,2016-07-14,5,F
3899,miami,Green iguana,2016-07-14,5,f
3900,susquehanna,hellgramite,2016-07-14,20,F
3901,miami,Green iguana,2016-07-16,6,F
3902,miami,Green iguana,2016-07-16,6,F
3903,susquehanna,hellgramite,2016-07-16,16,f
3904,miami,Green iguana,7/17/2016,6,F
3904,miami,Green iguana,2016-07-17,6,F
3905,susquehanna,hellgramite,2016-07-17,19,M
3906,susquehanna,hellgrammite,2016-07-17,24,M
3907,susquehanna,hellgramite,2016-07-17,18,M
3908,susquehanna,hellgrammite,2016-07-17,23,M
3909,miami,Green iguana,7/17/2016,6,F
3909,miami,Green iguana,2016-07-17,6,F
3910,susquehanna,hellgramite,2016-07-17,19,f
3911,miami,Green iguana,2016-07-17,6,f
3912,miami,Green iguana,2016-07-18,6,F
3913,miami,Green iguana,2016-07-18,6,F
3914,susquehanna,hellgrammite,2016-07-18,23,m
3915,susquehanna,hellgramite,2016-07-18,18,m
3916,susquehanna,hellgramite,2016-07-18,18,M
3917,miami,green Iguana,7/18/2016,36,m
3917,miami,green Iguana,2016-07-18,36,m
3918,susquehanna,hellgramite,2016-07-18,17,M
3919,miami,Green iguana,2016-07-19,6,F
3920,miami,Green iguana,2016-07-19,5,F
3921,miami,Green iguana,2016-07-19,5,F
3922,miami,Green iguana,2016-07-19,5,F
3923,miami,Green iguana,2016-07-21,6,F
3924,miami,Green iguana,2016-07-21,6,F
3925,miami,green Iguana,2016-07-21,45,f
3926,susquehanna,hellgrammite,2016-07-21,21,M
3927,miami,Green iguana,2016-07-21,6,f
3928,miami,Green iguana,2016-07-21,6,F
3929,susquehanna,hellgramite,2016-07-22,17,F
3930,susquehanna,hellgramite,2016-07-22,20,m
3931,susquehanna,hellgramite,2016-07-24,20,M
3932,miami,Green iguana,7/24/2016,6,F
3932,miami,Green iguana,2016-07-24,6,F
3933,miami,Green iguana,2016-07-24,6,F
3934,miami,Green iguana,2016-07-24,5,f
3935,miami,Green iguana,2016-07-24,6,F
3936,miami,Green iguana,2016-07-24,5,F?
3937,susquehanna,hellgramite,2016-07-24,18,M
3938,miami,green Iguana,2016-07-24,38,F
3939,susquehanna,hellgramite,2016-07-26,18,M
3940,susquehanna,hellgramite,2016-07-27,18,m
3941,susquehanna,hellgramite,2016-07-27,16,f
3942,miami,green Iguana,2016-07-27,36,M
3943,miami,Green iguana,2016-07-27,6,F
3944,miami,Green iguana,2016-07-27,5,f
3945,miami,green Iguana,2016-07-27,36,M
3946,miami,Green iguana,2016-07-27,6,F
3947,susquehanna,hellgramite,2016-07-28,17,F
3948,susquehanna,hellgramite,2016-07-28,19,M
3949,miami,Green iguana,2016-07-28,6,f
3950,miami,Green iguana,8/1/2016,6,F
3950,miami,Green iguana,2016-08-01,6,F
3951,susquehanna,hellgrammite,2016-08-01,22,f
3952,susquehanna,hellgrammite,2016-08-02,22,F
3953,miami,Green iguana,2016-08-02,6,F?
3954,susquehanna,hellgramite,8/2/2016,18,F
3954,susquehanna,hellgramite,2016-08-02,18,F
3955,susquehanna,hellgramite,2016-08-03,18,F?
3956,susquehanna,hellgramite,8/3/2016,17,f
3956,susquehanna,hellgramite,2016-08-03,17,f
3957,miami,Green iguana,2016-08-03,6,f
3958,susquehanna,hellgramite,8/3/2016,18,M
3958,susquehanna,hellgramite,2016-08-03,18,M
3959,susquehanna,hellgrammite,8/3/2016,22,M
3959,susquehanna,hellgrammite,2016-08-03,22,M
3960,susquehanna,hellgramite,2016-08-07,18,F
3961,susquehanna,hellgrammite,2016-08-07,21,M
3962,susquehanna,hellgramite,2016-08-29,17,M
3963,susquehanna,hellgramite,2016-08-29,18,F
3964,susquehanna,hellgramite,2017-05-16,18,M
3965,miami,Green iguana,2017-05-16,6,F
3966,miami,Green iguana,2017-05-16,6,M
3967,susquehanna,hellgramite,2017-05-17,18,M
3968,susquehanna,hellgrammite,5/17/2017,23,f
3968,susquehanna,hellgrammite,2017-05-17,23,f
3969,susquehanna,hellgrammite,2017-05-17,23,f
3970,susquehanna,hellgrammite,2017-05-17,23,F
3971,susquehanna,hellgrammite,2017-05-17,22,M
3972,susquehanna,hellgramite,2017-05-21,19,m
3973,susquehanna,hellgramite,2017-05-21,20,F
3974,miami,Green iguana,2017-05-21,6,m
3975,susquehanna,hellgramite,5/22/2017,17,M
3975,susquehanna,hellgramite,2017-05-22,17,M
3976,miami,green Iguana,2017-05-23,39,M
3977,susquehanna,hellgramite,2017-05-23,22,F
3978,miami,green Iguana,5/23/2017,45,F
3978,miami,green Iguana,2017-05-23,45,F
3979,susquehanna,hellgramite,2017-05-23,19,M
3980,miami,green Iguana,2017-05-23,39,M
3981,miami,green Iguana,2017-05-23,40,F
3982,susquehanna,hellgramite,2017-05-23,19,M
3983,miami,green Iguana,2017-05-24,40,F?
3984,miami,green Iguana,2017-05-24,38,M
3985,susquehanna,hellgramite,2017-05-24,17,M
3986,susquehanna,hellgramite,5/24/2017,16,m
3986,susquehanna,hellgramite,2017-05-24,16,m
3987,susquehanna,hellgramite,2017-05-24,18,M
3988,susquehanna,hellgramite,2017-05-24,19,m
3989,susquehanna,hellgramite,2017-05-24,20,f
3990,susquehanna,hellgrammite,2017-05-25,21,F
3991,susquehanna,hellgrammite,2017-05-25,22,M?
3992,susquehanna,hellgrammite,2017-05-25,23,F
3993,susquehanna,hellgramite,2017-05-25,18,M?
3994,susquehanna,hellgrammite,5/25/2017,22,F
3994,susquehanna,hellgrammite,2017-05-25,22,F
3995,susquehanna,hellgramite,2017-05-27,18,M
3996,susquehanna,hellgramite,2017-05-27,19,M
3997,susquehanna,hellgramite,2017-05-27,17,M
3998,miami,green Iguana,5/27/2017,36,M?
3998,miami,green Iguana,2017-05-27,36,M?
3999,susquehanna,hellgrammite,2017-05-27,23,F
4000,susquehanna,hellgramite,2017-05-28,20,m
4001,susquehanna,hellgramite,2017-05-30,18,M
4002,miami,green Iguana,5/30/2017,40,f
4002,miami,green Iguana,2017-05-30,40,f
4003,susquehanna,hellgramite,5/31/2017,19,M
4003,susquehanna,hellgramite,2017-05-31,19,M
4004,susquehanna,hellgramite,2017-05-31,18,M
4005,susquehanna,hellgramite,2017-05-31,17,M
4006,miami,Green iguana,6/1/2017,6,M?
4006,miami,Green iguana,2017-06-01,6,M?
4007,miami,Green iguana,6/1/2017,6,M
4007,miami,Green iguana,2017-06-01,6,M
4008,miami,Green iguana,2017-06-01,6,M
4009,susquehanna,hellgramite,2017-06-01,19,M
4010,miami,Green iguana,6/1/2017,6,M
4010,miami,Green iguana,2017-06-01,6,M
4011,miami,Green iguana,2017-06-01,6,m
4012,miami,Green iguana,2017-06-01,5,F
4013,susquehanna,hellgramite,6/2/2017,19,M
4013,susquehanna,hellgramite,2017-06-02,19,M
4014,miami,Green iguana,2017-06-03,6,m
4015,miami,Green iguana,2017-06-03,6,M
4016,miami,Green iguana,2017-06-03,6,f
4017,susquehanna,hellgramite,2017-06-05,18,m
4018,susquehanna,hellgramite,2017-06-05,19,m
4019,miami,Green iguana,2017-06-05,6,M
4020,susquehanna,hellgramite,6/5/2017,21,f
4020,susquehanna,hellgramite,2017-06-05,21,f
4021,miami,Green iguana,2017-06-05,6,M
4022,miami,green Iguana,2017-06-05,43,F
4023,miami,Green iguana,2017-06-07,6,M
4024,susquehanna,hellgramite,2017-06-07,19,M
4025,miami,green Iguana,2017-06-07,39,M
4026,miami,green Iguana,6/7/2017,42,M
4026,miami,green Iguana,2017-06-07,42,M
4027,miami,green Iguana,2017-06-08,34,M
4028,susquehanna,hellgramite,6/9/2017,18,M
4028,susquehanna,hellgramite,2017-06-09,18,M
4029,miami,Green iguana,2017-06-10,6,M
4030,miami,Green iguana,6/10/2017,6,M
4030,miami,Green iguana,2017-06-10,6,M
4031,miami,green Iguana,2017-06-10,38,M
4032,miami,Green iguana,2017-06-14,6,M
4033,susquehanna,hellgramite,2017-06-16,21,f
4034,miami,Green iguana,2017-06-16,6,F
4035,susquehanna,hellgramite,2017-06-16,20,f
4036,susquehanna,hellgramite,2017-06-16,18,F
4037,susquehanna,hellgramite,2017-06-16,18,M
4038,miami,green Iguana,2017-06-16,36,M
4039,miami,Green iguana,2017-06-16,6,M
4040,susquehanna,hellgrammite,2017-06-17,23,F
4041,miami,Green iguana,2017-06-17,6,M
4042,miami,Green iguana,2017-06-17,6,M
4043,miami,Green iguana,6/17/2017,6,M
4043,miami,Green iguana,2017-06-17,6,M
4044,miami,Green iguana,2017-06-17,6,F
4045,susquehanna,hellgrammite,2017-06-17,20,M
4046,miami,Green iguana,6/19/2017,5,f
4046,miami,Green iguana,2017-06-19,5,f
4047,susquehanna,hellgramite,2017-06-20,18,M
4048,susquehanna,hellgrammite,2017-06-21,21,M
4049,miami,Green iguana,2017-06-21,6,f
4050,miami,Green iguana,2017-06-21,6,M
4051,susquehanna,hellgramite,2017-06-22,17,M
4052,susquehanna,hellgramite,2017-06-22,21,f
4053,susquehanna,hellgramite,2017-06-22,17,m
4054,miami,Green iguana,2017-06-22,6,M
4055,miami,Green iguana,2017-06-22,6,M
4056,miami,Green iguana,2017-06-22,5,F
4057,susquehanna,hellgramite,2017-06-23,18,m
4058,susquehanna,hellgrammite,2017-06-23,20,F
4059,susquehanna,hellgramite,6/24/2017,20,F
4059,susquehanna,hellgramite,2017-06-24,20,F
4060,susquehanna,hellgramite,2017-06-24,18,M
4061,susquehanna,hellgramite,2017-06-24,18,F
4062,susquehanna,hellgramite,2017-06-24,19,M
4063,susquehanna,hellgramite,2017-06-24,19,f
4064,susquehanna,hellgramite,2017-06-24,18,M
4065,miami,Green iguana,2017-06-25,5,M
4066,miami,Green iguana,2017-06-26,5,m
4067,miami,green Iguana,2017-06-26,41,F
4068,miami,Green iguana,2017-06-26,6,M
4069,miami,Green iguana,2017-06-26,5,m
4070,miami,Green iguana,6/26/2017,5,F
4070,miami,Green iguana,2017-06-26,5,F
4071,susquehanna,hellgramite,2017-06-27,21,F
4072,miami,Green iguana,6/28/2017,6,F
4072,miami,Green iguana,2017-06-28,6,F
4073,miami,Green iguana,2017-06-28,6,M
4074,miami,Green iguana,2017-06-28,5,F
4075,miami,Green iguana,2017-06-28,6,M?
4076,susquehanna,hellgramite,2017-06-29,16,m
4077,miami,Green iguana,2017-06-30,6,M
4078,susquehanna,hellgramite,2017-06-30,18,M
4079,susquehanna,hellgramite,2017-06-30,19,f
4080,susquehanna,hellgramite,2017-07-01,18,M
4081,susquehanna,hellgramite,2017-07-01,18,M
4082,miami,green Iguana,2017-07-01,42,M
4083,susquehanna,hellgramite,2017-07-01,16,m
4084,susquehanna,hellgramite,2017-07-03,17,F
4085,miami,green Iguana,2017-07-03,42,m
4086,miami,green Iguana,7/3/2017,35,M
4086,miami,green Iguana,2017-07-03,35,M
4087,susquehanna,hellgramite,7/5/2017,18,M
4087,susquehanna,hellgramite,2017-07-05,18,M
4088,susquehanna,hellgramite,2017-07-05,17,M?
4089,susquehanna,hellgrammite,2017-07-05,22,M
4090,miami,green Iguana,2017-07-06,41,M
4091,miami,green Iguana,7/7/2017,37,M
4091,miami,green Iguana,2017-07-07,37,M
4092,miami,green Iguana,2017-07-07,40,m
4093,miami,green Iguana,2017-07-07,39,F
4094,miami,green Iguana,2017-07-07,41,f
4095,miami,green Iguana,2017-07-07,39,m
4096,susquehanna,hellgramite,2017-07-07,17,m
4097,susquehanna,hellgramite,2017-07-08,17,m
4098,susquehanna,hellgramite,2017-07-08,21,f
4099,susquehanna,hellgramite,2017-07-09,18,M
4100,miami,green Iguana,7/9/2017,39,M
4100,miami,green Iguana,2017-07-09,39,M
4101,miami,green Iguana,7/9/2017,36,M
4101,miami,green Iguana,2017-07-09,36,M
4102,miami,green Iguana,2017-07-11,41,M
4103,miami,green Iguana,2017-07-11,43,M
4104,miami,green Iguana,2017-07-11,40,F
4105,miami,green Iguana,2017-07-11,45,f
4106,miami,Green iguana,2017-07-12,6,F
4107,miami,green Iguana,2017-07-12,39,M
4108,miami,green Iguana,2017-07-12,38,M
4109,susquehanna,hellgramite,2017-07-13,19,F
4110,susquehanna,hellgramite,2017-07-13,18,M
4111,susquehanna,hellgramite,2017-07-13,18,M
4112,susquehanna,hellgramite,2017-07-13,16,f
4113,miami,green Iguana,7/13/2017,36,M
4113,miami,green Iguana,2017-07-13,36,M
4114,susquehanna,hellgramite,2017-07-14,17,M
4115,susquehanna,hellgramite,2017-07-14,18,m
4116,miami,green Iguana,2017-07-14,36,M
4117,miami,green Iguana,2017-07-15,39,m?
4118,susquehanna,hellgramite,7/15/2017,16,M
4118,susquehanna,hellgramite,2017-07-15,16,M
4119,susquehanna,hellgramite,2017-07-15,18,F
4120,susquehanna,hellgrammite,2017-07-15,24,F
4121,susquehanna,hellgramite,2017-07-15,18,F
4122,miami,Green iguana,2017-07-15,6,M
4123,susquehanna,hellgramite,7/15/2017,17,M
4123,susquehanna,hellgramite,2017-07-15,17,M
4124,miami,green Iguana,2017-07-19,41,m
4125,susquehanna,hellgramite,2017-07-20,17,f
4126,susquehanna,hellgramite,2017-07-23,20,F
4127,miami,Green iguana,2017-07-24,5,f
4128,miami,Green iguana,2017-07-24,5,F
4129,miami,Green iguana,2017-07-24,6,F
4130,miami,green Iguana,2017-07-26,37,M
4131,miami,Green iguana,2017-07-31,5,F
4132,susquehanna,hellgramite,2017-07-31,19,m
4133,susquehanna,hellgrammite,7/31/2017,22,M
4133,susquehanna,hellgrammite,2017-07-31,22,M
4134,susquehanna,hellgrammite,2017-08-01,21,M
4135,susquehanna,hellgramite,2017-08-01,16,M
4136,miami,Green iguana,8/1/2017,6,M
4136,miami,Green iguana,2017-08-01,6,M
4137,miami,Green iguana,2017-08-01,6,M
4138,susquehanna,hellgrammite,2017-08-01,23,F
4139,susquehanna,hellgramite,2017-08-03,21,f
4140,susquehanna,hellgrammite,2017-08-03,20,F
4141,susquehanna,hellgrammite,2017-08-04,20,f
4142,susquehanna,hellgrammite,2017-08-04,22,m
4143,susquehanna,hellgramite,2017-08-04,18,M?
4144,susquehanna,hellgramite,2017-08-04,19,F
4145,susquehanna,hellgramite,2017-08-05,19,F
4146,susquehanna,hellgrammite,8/6/2017,22,F
4146,susquehanna,hellgrammite,2017-08-06,22,F
4147,susquehanna,hellgramite,2017-08-07,18,M
4148,susquehanna,hellgrammite,2017-08-08,22,M
4149,miami,green Iguana,2017-08-08,35,F
4150,gulf of mexico,Sperm whale,2000-04-28,5,M
4151,susquehanna,hellgrammite,4/28/2000,23,M?
4151,susquehanna,hellgrammite,2000-04-28,23,M?
4152,gulf of mexico,Sperm whale,4/30/2000,4,M
4152,gulf of mexico,Sperm whale,2000-04-30,4,M
4153,susquehanna,hellgrammite,2000-06-02,19,M
4154,gulf of mexico,Sperm whale,2000-06-03,5,m
4155,susquehanna,hellgrammite,2000-06-03,20,f
4156,gulf of mexico,Sperm whale,2000-07-06,4,f
4157,gulf of mexico,Sperm whale,2000-07-06,4,F
4158,susquehanna,hellgrammite,7/7/2000,22,M
4158,susquehanna,hellgrammite,2000-07-07,22,M
4159,susquehanna,hellgrammite,2000-07-07,22,F
4160,susquehanna,hellgrammite,2000-07-12,20,M
4161,gulf of mexico,Sperm whale,2000-07-22,5,M
4162,susquehanna,hellgramite,7/22/2000,18,M
4162,susquehanna,hellgramite,2000-07-22,18,M
4163,susquehanna,hellgramite,2000-07-22,21,F
4164,susquehanna,hellgrammite,2000-07-24,19,F
4165,susquehanna,hellgrammite,2000-07-25,21,F
4166,gulf of mexico,Sperm whale,2001-03-15,5,M
4167,susquehanna,hellgrammite,2001-03-15,22,M
4168,gulf of mexico,Sperm whale,2001-03-15,5,M
4169,susquehanna,hellgrammite,2001-03-15,24,M
4170,gulf of mexico,Sperm whale,2001-03-15,5,M
4171,susquehanna,hellgrammite,2001-03-22,23,M
4172,gulf of mexico,Sperm whale,2001-03-23,5,M
4173,gulf of mexico,Sperm whale,3/23/2001,5,M
4173,gulf of mexico,Sperm whale,2001-03-23,5,M
4174,susquehanna,hellgrammite,2001-03-23,23,M
4175,susquehanna,hellgrammite,2001-03-26,20,M
4176,gulf of mexico,Sperm whale,3/26/2001,5,F
4176,gulf of mexico,Sperm whale,2001-03-26,5,F
4177,gulf of mexico,Sperm whale,2001-04-04,5,M
4178,susquehanna,hellgrammite,4/4/2001,22,M
4178,susquehanna,hellgrammite,2001-04-04,22,M
4179,gulf of mexico,Sperm whale,2001-04-05,5,M
4180,gulf of mexico,Sperm whale,2001-04-05,5,m
4181,gulf of mexico,Sperm whale,4/6/2001,5,m
4181,gulf of mexico,Sperm whale,2001-04-06,5,m
4182,gulf of mexico,Sperm whale,2001-04-06,5,M
4183,susquehanna,hellgrammite,2001-04-10,23,m
4184,gulf of mexico,Sperm whale,2001-04-12,5,M
4185,susquehanna,hellgrammite,2001-04-12,21,f
4186,susquehanna,hellgrammite,4/12/2001,23,M
4186,susquehanna,hellgrammite,2001-04-12,23,M
4187,gulf of mexico,Sperm whale,4/12/2001,5,M
4187,gulf of mexico,Sperm whale,2001-04-12,5,M
4188,susquehanna,hellgrammite,2001-04-14,22,f
4189,susquehanna,hellgrammite,2001-04-17,23,M
4190,susquehanna,hellgrammite,2001-04-18,19,M
4191,gulf of mexico,Sperm whale,2001-04-18,5,F?
4192,susquehanna,hellgrammite,2001-04-18,20,M
4193,miami,green Iguana,2001-04-18,35,M
4194,susquehanna,hellgrammite,4/18/2001,25,F
4194,susquehanna,hellgrammite,2001-04-18,25,F
4195,susquehanna,hellgrammite,2001-04-18,21,M
4196,susquehanna,hellgrammite,2001-04-18,21,M
4197,susquehanna,hellgrammite,2001-04-19,20,M
4198,susquehanna,hellgrammite,2001-04-19,21,F
4199,susquehanna,hellgrammite,4/19/2001,23,f
4199,susquehanna,hellgrammite,2001-04-19,23,f
4200,miami,green Iguana,4/19/2001,39,m
4200,miami,green Iguana,2001-04-19,39,m
4201,gulf of mexico,Sperm whale,2001-04-19,5,M
4202,miami,green Iguana,2001-04-20,39,F
4203,miami,green Iguana,2001-04-20,39,f
4204,susquehanna,hellgrammite,2001-04-20,22,M
4205,gulf of mexico,Sperm whale,4/20/2001,5,M
4205,gulf of mexico,Sperm whale,2001-04-20,5,M
4206,gulf of mexico,Sperm whale,2001-04-20,5,F
4207,gulf of mexico,Sperm whale,2001-04-23,5,M
4208,gulf of mexico,Sperm whale,2001-04-23,4,F
4209,susquehanna,hellgrammite,2001-04-24,22,M
4210,gulf of mexico,Sperm whale,4/24/2001,5,m
4210,gulf of mexico,Sperm whale,2001-04-24,5,m
4211,miami,green Iguana,2001-04-25,36,M
4212,gulf of mexico,Sperm whale,2001-04-25,5,M
4213,susquehanna,hellgrammite,2001-04-25,22,M
4214,susquehanna,hellgramite,2001-04-25,18,M
4215,susquehanna,hellgramite,2001-04-25,19,F
4216,gulf of mexico,Sperm whale,2001-04-25,5,F
4217,susquehanna,hellgrammite,2001-04-26,22,M
4218,susquehanna,hellgrammite,4/26/2001,24,M
4218,susquehanna,hellgrammite,2001-04-26,24,M
4219,gulf of mexico,Sperm whale,2001-04-26,5,F
4220,miami,green Iguana,2001-04-27,32,M
4221,miami,green Iguana,2001-04-27,44,f
4222,susquehanna,hellgrammite,2001-04-27,23,M
4223,gulf of mexico,Sperm whale,2001-04-27,6,m
4224,gulf of mexico,Sperm whale,2001-04-27,5,F
4225,gulf of mexico,Sperm whale,2001-04-30,5,F
4226,gulf of mexico,Sperm whale,2001-04-30,6,M
4227,susquehanna,hellgrammite,2001-05-01,23,f
4228,gulf of mexico,Sperm whale,2001-05-01,5,m
4229,gulf of mexico,Sperm whale,2001-05-01,5,M
4230,gulf of mexico,Sperm whale,2001-05-01,5,F
4231,susquehanna,hellgramite,2001-05-01,19,M
4232,gulf of mexico,Sperm whale,2001-05-01,5,f
4233,gulf of mexico,Sperm whale,2001-05-01,5,M
4234,susquehanna,hellgramite,2001-05-02,18,M
4235,susquehanna,hellgrammite,2001-05-02,23,M
4236,gulf of mexico,Sperm whale,2001-05-02,5,M
4237,gulf of mexico,Sperm whale,2001-05-02,5,F
4238,susquehanna,hellgrammite,2001-05-02,21,M
4239,susquehanna,hellgrammite,5/2/2001,22,m
4239,susquehanna,hellgrammite,2001-05-02,22,m
4240,susquehanna,hellgrammite,2001-05-02,22,F
4241,susquehanna,hellgrammite,5/3/2001,23,F
4241,susquehanna,hellgrammite,2001-05-03,23,F
4242,gulf of mexico,Sperm whale,2001-05-03,5,M
4243,susquehanna,hellgramite,2001-05-04,18,M
4244,susquehanna,hellgrammite,2001-05-04,21,M
4245,susquehanna,hellgramite,2001-05-07,17,M
4246,susquehanna,hellgrammite,2001-05-07,22,m?
4247,susquehanna,hellgramite,5/7/2001,17,M
4247,susquehanna,hellgramite,2001-05-07,17,M
4248,susquehanna,hellgrammite,2001-05-07,20,M
4249,susquehanna,hellgramite,2001-05-07,18,M
4250,miami,green Iguana,2001-05-08,40,M
4251,susquehanna,hellgramite,5/8/2001,17,M
4251,susquehanna,hellgramite,2001-05-08,17,M
4252,susquehanna,hellgrammite,2001-05-08,25,F
4253,susquehanna,hellgramite,2001-05-08,19,M
4254,susquehanna,hellgramite,2001-05-08,19,M
4255,susquehanna,hellgrammite,2001-05-09,23,m
4256,susquehanna,hellgramite,2001-05-09,19,m
4257,miami,green Iguana,2001-05-09,37,M
4258,susquehanna,hellgrammite,2001-05-09,22,f
4259,miami,green Iguana,2001-05-09,38,f
4260,susquehanna,hellgrammite,2001-05-09,24,F
4261,susquehanna,hellgramite,2001-05-10,16,M
4262,susquehanna,hellgrammite,2001-05-10,20,M
4263,susquehanna,hellgramite,2001-05-10,18,m
4264,susquehanna,hellgramite,2001-05-11,19,m
4265,susquehanna,hellgrammite,2001-05-11,19,M
4266,susquehanna,hellgramite,5/11/2001,18,M
4266,susquehanna,hellgramite,2001-05-11,18,M
4267,susquehanna,hellgramite,2001-05-11,19,M
4268,gulf of mexico,Sperm whale,2001-05-14,5,M
4269,susquehanna,hellgrammite,5/14/2001,20,F
4269,susquehanna,hellgrammite,2001-05-14,20,F
4270,susquehanna,hellgrammite,2001-05-14,21,M
4271,susquehanna,hellgramite,2001-05-15,17,m
4272,gulf of mexico,Sperm whale,2001-05-15,5,M
4273,susquehanna,hellgrammite,2001-05-15,19,M
4274,susquehanna,hellgramite,2001-05-15,17,M
4275,susquehanna,hellgrammite,2001-05-15,20,m
4276,susquehanna,hellgramite,2001-05-15,23,F
4277,susquehanna,hellgrammite,5/15/2001,24,F
4277,susquehanna,hellgrammite,2001-05-15,24,F
4278,susquehanna,hellgrammite,5/15/2001,21,m
4278,susquehanna,hellgrammite,2001-05-15,21,m
4279,susquehanna,hellgramite,2001-05-15,18,M
4280,gulf of mexico,Sperm whale,2001-05-15,5,F
4281,susquehanna,hellgrammite,2001-05-15,21,F
4282,gulf of mexico,Sperm whale,2001-05-16,5,M
4283,susquehanna,hellgramite,5/16/2001,17,m
4283,susquehanna,hellgramite,2001-05-16,17,m
4284,susquehanna,hellgrammite,2001-05-16,20,M
4285,gulf of mexico,Sperm whale,2001-05-16,5,M
4286,susquehanna,hellgrammite,2001-05-17,23,M
4287,susquehanna,hellgramite,2001-05-17,21,f
4288,susquehanna,hellgrammite,5/17/2001,22,M
4288,susquehanna,hellgrammite,2001-05-17,22,M
4289,susquehanna,hellgramite,5/17/2001,18,M
4289,susquehanna,hellgramite,2001-05-17,18,M
4290,gulf of mexico,Sperm whale,2001-05-18,5,M
4291,gulf of mexico,Sperm whale,5/18/2001,5,M
4291,gulf of mexico,Sperm whale,2001-05-18,5,M
4292,susquehanna,hellgrammite,2001-05-18,21,M
4293,susquehanna,hellgrammite,2001-05-19,23,m
4294,susquehanna,hellgramite,2001-05-19,17,M
4295,gulf of mexico,Sperm whale,2001-05-19,5,M
4296,susquehanna,hellgramite,2001-05-19,18,M
4297,miami,green Iguana,2001-05-22,35,M
4298,gulf of mexico,Sperm whale,2001-05-22,4,F
4299,susquehanna,hellgrammite,2001-05-22,22,M
4300,susquehanna,hellgrammite,2001-05-22,21,f
4301,gulf of mexico,Sperm whale,2001-05-22,4,F
4302,gulf of mexico,Sperm whale,2001-05-22,5,F
4303,susquehanna,hellgrammite,2001-05-22,22,M
4304,susquehanna,hellgrammite,2001-05-22,19,m
4305,susquehanna,hellgramite,2001-05-22,19,F
4306,susquehanna,hellgramite,5/23/2001,18,M
4306,susquehanna,hellgramite,2001-05-23,18,M
4307,susquehanna,hellgramite,5/23/2001,19,M
4307,susquehanna,hellgramite,2001-05-23,19,M
4308,susquehanna,hellgramite,2001-05-23,19,M
4309,susquehanna,hellgrammite,2001-05-24,23,M
4310,susquehanna,hellgrammite,2001-05-24,21,m
4311,susquehanna,hellgrammite,2001-05-24,21,M
4312,susquehanna,hellgrammite,2001-05-24,22,M
4313,susquehanna,hellgrammite,2001-05-24,21,m
4314,gulf of mexico,Sperm whale,2001-05-24,4,F
4315,susquehanna,hellgrammite,2001-05-24,21,F
4316,gulf of mexico,Sperm whale,2001-05-24,5,M
4317,susquehanna,hellgramite,2001-05-25,19,M
4318,susquehanna,hellgrammite,2001-05-25,19,m
4319,susquehanna,hellgramite,2001-05-25,18,M
4320,susquehanna,hellgramite,2001-05-25,18,F
4321,susquehanna,hellgrammite,2001-05-29,21,M
4322,susquehanna,hellgramite,2001-05-29,18,M
4323,susquehanna,hellgrammite,2001-05-30,20,m
4324,susquehanna,hellgramite,2001-05-30,19,M
4325,gulf of mexico,Sperm whale,2001-05-31,5,M?
4326,gulf of mexico,Sperm whale,2001-05-31,5,F
4327,susquehanna,hellgrammite,2001-05-31,20,F
4328,susquehanna,hellgramite,2001-05-31,18,m
4329,miami,green Iguana,2001-05-31,40,M
4330,gulf of mexico,Sperm whale,2001-05-31,6,M
4331,susquehanna,hellgrammite,2001-05-31,20,M
4332,gulf of mexico,Sperm whale,2001-05-31,5,M
4333,susquehanna,hellgrammite,2001-06-01,22,m
4334,susquehanna,hellgramite,6/1/2001,19,M
4334,susquehanna,hellgramite,2001-06-01,19,M
4335,susquehanna,hellgramite,2001-06-01,19,F
4336,susquehanna,hellgrammite,2001-06-01,22,M
4337,susquehanna,hellgramite,2001-06-01,19,M
4338,susquehanna,hellgrammite,6/2/2001,23,m
4338,susquehanna,hellgrammite,2001-06-02,23,m
4339,gulf of mexico,Sperm whale,2001-06-02,5,F
4340,susquehanna,hellgrammite,2001-06-04,22,m
4341,susquehanna,hellgramite,2001-06-04,18,m
4342,susquehanna,hellgramite,2001-06-04,19,M
4343,susquehanna,hellgramite,2001-06-04,18,m
4344,susquehanna,hellgrammite,6/5/2001,21,M
4344,susquehanna,hellgrammite,2001-06-05,21,M
4345,susquehanna,hellgrammite,6/5/2001,22,m
4345,susquehanna,hellgrammite,2001-06-05,22,m
4346,susquehanna,hellgrammite,2001-06-05,21,M
4347,susquehanna,hellgramite,2001-06-05,19,M
4348,gulf of mexico,Sperm whale,2001-06-06,5,f
4349,susquehanna,hellgramite,2001-06-06,20,F
4350,susquehanna,hellgramite,2001-06-06,16,m
4351,susquehanna,hellgrammite,6/6/2001,23,F
4351,susquehanna,hellgrammite,2001-06-06,23,F
4352,miami,green Iguana,2001-06-06,40,F
4353,susquehanna,hellgramite,2001-06-06,18,M
4354,susquehanna,hellgrammite,2001-06-06,20,F
